route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
5,26306459,"Gières, Universités - Biologie",12345-MSILV01_ST21_1_HI2122,1,SEM_C5_2,1,2
4,26322165,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,1,SEM_C4_2,1,2
C,26354472,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS05_ST5_5_HI2122,0,SEM_C_1,1,2
E,26248514,"Fontanil-Cornillon, Palluel",1234567-MGHS04_ST5_4_HI2122,1,SEM_E_1,1,2
C,26146813,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
4,25876675,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,1,SEM_C4_2,1,2
48,25840423,"Claix, Pont Rouge",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,1,SEM_48_2,1,2
14,26015432,"Grenoble, Verdun - Préfecture",12345-MAHLV04_ST0_4_HI2122,0,SEM_14_5,1,2
15,25801322,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,1,SEM_15_10,1,2
65,25485431,"Grenoble, Grand'place",12345-MFHLV10c_ST0_10_HI2122,1,,1,2
14,25972266,"Grenoble, Verdun - Préfecture",1234567-MAHS01_ST5_1_HI2122,0,SEM_14_1,1,2
16,25700066,"Le Pont-de-Claix, Gendarmerie",1234567-MSHDF02_ST6_2_HI2122,1,SEM_16_2,1,2
3,25877375,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
1,26028875,"Grenoble, Cité Jean Macé",12345-MSILV01_ST21_1_HI2122,1,SEM_C1_1,1,2
E,25716672,"Fontanil-Cornillon, Palluel",12345-MGHLV21_ST0_21_HI2122,1,SEM_E_1,1,2
E,25679380,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
12,25924643,"Saint-Martin-d'Hères, Les Alloves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_12_1,1,2
2,25802114,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,0,SEM_C2_2,1,2
C,25810223,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
4,26356269,"Eybens, Le Verderet",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C4_1,1,2
A,26351493,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
C,25810098,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
C,26368220,"Seyssins, Le Prisme",12345-MGHLV20_ST0_20_HI2122,1,SEM_C_2,1,2
5,26306379,"Grenoble, Palais de Justice - Gare",12345-MSILV01_ST21_1_HI2122,0,SEM_C5_1,1,2
A,26351314,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
C,26148683,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
B,26107498,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
A,25806514,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,1,SEM_A_4,1,2
5,26306419,"Gières, Universités - Biologie",12345-MSILV01_ST21_1_HI2122,1,SEM_C5_2,1,2
6,26140361,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,,1,2
B,26355350,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
56,25833960,"Saint-Martin-le-Vinoux, Col de Clémencières",**3**-MFHLV10c_ST0_10_HI2122,1,SEM_56_1,1,2
B,26235327,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
68,26034320,"Eybens, La Grange du Château",12345-MFVLV01c_ST21_1_HI2122,1,SEM_68_2,1,2
C,26354546,"Seyssins, Le Prisme",1234567-MGHS05_ST5_5_HI2122,1,SEM_C_2,1,2
7,26136210,"Échirolles, Comboire",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C7_2,1,2
A,25713653,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
A,25713657,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
21,26077822,"Seyssins, Le Prisme",12345-MAHLV04_ST0_4_HI2122,1,SEM_21_2,1,2
B,25808882,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2122,1,SEM_B_2,1,2
3,26012603,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,0,SEM_C3_1,1,2
2,25631874,"Grenoble, Louise Michel",1234567-MEHD00_ST6_0_HI2122,1,SEM_C2_1,1,2
B,25807102,"Gières, Plaine des Sports",1234567-MGHD03_ST6_3_HI2122,0,SEM_B_1,1,2
C,26147077,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
2,26246770,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
D,25971346,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV19_ST0_19_HI2122,0,SEM_D_4,1,2
A,26351297,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
1,25785530,"Grenoble, Cité Jean Macé",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C1_4,1,2
16,26137697,"Meylan, Lycée du Grésivaudan",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_16_1,1,2
3,26322280,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
4,26012867,"Eybens, Le Verderet",12345-MEILVI02_ST21_2_HI2122,0,SEM_C4_1,1,2
7,26308943,"Échirolles, Comboire",12345-MSILV02_ST21_2_HI2122,1,SEM_C7_2,1,2
3,26012756,"Échirolles, Centre du graphisme",12345-MEILVI02_ST21_2_HI2122,1,SEM_C3_2,1,2
12,25924731,"Eybens, Maisons Neuves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_12_2,1,2
41,25832353,"La Tronche, Grand Sablon",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,1,SEM_41_2,1,2
E,26332743,"Fontanil-Cornillon, Palluel",12345-MGHLV20_ST0_20_HI2122,1,SEM_E_1,1,2
A,26351409,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
3,26356200,"Échirolles, Centre du graphisme",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C3_2,1,2
7,26001878,"Échirolles, Comboire",12345-MSILV01_ST21_1_HI2122,1,SEM_C7_2,1,2
1,25785599,"Meylan, Maupertuis",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C1_2,1,2
B,25866858,"Grenoble, Oxford",12345-MGHLV13_ST0_13_HI2122,1,SEM_B_2,1,2
5,26306430,"Gières, Universités - Biologie",12345-MSILV01_ST21_1_HI2122,1,SEM_C5_2,1,2
4,26322100,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,1,SEM_C4_2,1,2
25,26021106,"Le Gua, Les Saillants",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_25_1,1,2
E,26095794,"Fontanil-Cornillon, Palluel",12345-MGHLV13_ST0_13_HI2122,1,SEM_E_1,1,2
70,25805990,"Montchaboud, Montchaboud Le Village",12345-MFVLV01c_ST21_1_HI2122,0,SEM_70_1,1,2
A,26351544,"Grenoble, Grand'place",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
E,25947250,"Grenoble, Louise Michel",12345-MGHLV19_ST0_19_HI2122,0,SEM_E_2,1,2
6,25785888,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF02_ST6_2_HI2122,1,,1,2
E,25947295,"Grenoble, Louise Michel",12345-MGHLV19_ST0_19_HI2122,0,SEM_E_2,1,2
62,26273455,"Le Sappey-en-Chartreuse, Le Sappey en Ch. Place",12345-MFVLV02c_ST21_2_HI2122,0,,1,2
C,25810074,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
4,26012769,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,1,SEM_C4_2,1,2
3,26322018,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
7,25786126,"Échirolles, Comboire",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C7_2,1,2
3,26322027,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
25,26042794,"Le Gua, Les Saillants",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_25_1,1,2
C,26146827,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
C,25858362,"Seyssins, Le Prisme",12345-MGHLV13_ST0_13_HI2122,1,SEM_C_2,1,2
C,26248989,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2122,0,SEM_C_1,1,2
6,26007027,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV01_ST21_1_HI2122,1,,1,2
1,25713131,"Grenoble, Cité Jean Macé",1234567-MSHSAH05_ST5_5_HI2122,1,SEM_C1_1,1,2
E,25847459,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
E,25847333,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
A,26296578,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
B,25866703,"Gières, Plaine des Sports",12345-MGHLV13_ST0_13_HI2122,0,SEM_B_1,1,2
A,26351872,"Fontaine, La Poya",1234567-MEHS05_ST5_5_HI2122,1,SEM_A_4,1,2
6,26140402,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,,1,2
B,26354880,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
20,26021278,"Veurey-Voroize, La Rive",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_20_4,1,2
15,25798982,"Grenoble, Verdun - Préfecture",12345-MAHLV04_ST0_4_HI2122,1,SEM_15_11,1,2
6,26318796,"Grenoble, Oxford",1234567-MSHSAH06_ST5_6_HI2122,0,,1,2
3,26342606,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,0,SEM_C3_1,1,2
15,25801316,"Domène, Chenevières",12345-MAVLV01_ST21_1_HI2122,0,SEM_15_12,1,2
67,25485528,"Herbeys, Herbeys Le Bourg",12345-MFHLV10c_ST0_10_HI2122,1,SEM_67_1,1,2
5,26307952,"Grenoble, Palais de Justice - Gare",12345-MSILV02_ST21_2_HI2122,0,SEM_C5_1,1,2
2,26016110,"Grenoble, Louise Michel",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_C2_1,1,2
B,26355010,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
13,25633899,"Meylan, Lycée du Grésivaudan",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_13_2,1,2
C,26146942,"Seyssins, Le Prisme",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_C_2,1,2
C,26368268,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
A,26351965,"Le Pont-de-Claix, L'Etoile",1234567-MEHS05_ST5_5_HI2122,0,SEM_A_3,1,2
12,25632022,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD00_ST6_0_HI2122,1,SEM_12_1,1,2
A,26351859,"Le Pont-de-Claix, L'Etoile",1234567-MEHS05_ST5_5_HI2122,0,SEM_A_3,1,2
12,25634555,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_12_1,1,2
B,25866972,"Grenoble, Oxford",12345-MGHLV13_ST0_13_HI2122,1,SEM_B_2,1,2
6,25943507,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,,1,2
4,26012783,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,1,SEM_C4_2,1,2
7,25730108,"Échirolles, Comboire",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,SEM_C7_2,1,2
A,25713933,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
20,26251144,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_20_1,1,2
E,25716743,"Fontanil-Cornillon, Palluel",12345-MGHLV21_ST0_21_HI2122,1,SEM_E_1,1,2
3,26322270,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
3,25877090,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C3_1,1,2
A,26296483,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
14,25972313,"Gières, Gières Gare - Universités",1234567-MAHS01_ST5_1_HI2122,1,SEM_14_2,1,2
B,26355183,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
E,25716821,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
15,25800532,"Grenoble, Verdun - Préfecture",1234567-MAHD02_ST6_2_HI2122-MAHD03_ST6_3_HI2122,1,SEM_15_11,1,2
5,25785746,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C5_1,1,2
D,25971230,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV19_ST0_19_HI2122,0,SEM_D_4,1,2
A,25713648,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
C,26249096,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
2,25802208,"Grenoble, Louise Michel",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,1,SEM_C2_1,1,2
4,26322050,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
54,26273243,"Grenoble, Oxford",12345-MFVLV02c_ST21_2_HI2122,0,SEM_54_1,1,2
B,26355115,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
D,25811254,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV13_ST0_13_HI2122-MGHLV16_ST0_16_HI2122-MGHLV20_ST0_20_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_D_3,1,2
1,26090299,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_5,1,2
4,26356445,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C4_2,1,2
A,25713942,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
47,25832715,"Claix, Val d'Allières",12345-MFVLV01c_ST21_1_HI2122,0,SEM_47_1,1,2
66,26241004,"Jarrie, Clos Jouvin",12345-MFVLV01c_ST21_1_HI2122,1,,1,2
1,26090368,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_4,1,2
16,26137724,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
2,26246739,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
A,26296531,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
2,25802233,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,0,SEM_C2_2,1,2
4,26342804,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
C,25810105,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
12,25924653,"Saint-Martin-d'Hères, Les Alloves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_12_1,1,2
21,25800074,"Claix, Pont Rouge",12345-MAVLV01_ST21_1_HI2122,0,SEM_21_1,1,2
3,26356299,"Échirolles, Centre du graphisme",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C3_2,1,2
4,26322188,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
C,25858480,"Seyssins, Le Prisme",12345-MGHLV13_ST0_13_HI2122,1,SEM_C_2,1,2
1,26308246,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV02_ST21_2_HI2122,0,SEM_C1_6,1,2
C,26354503,"Seyssins, Le Prisme",1234567-MGHS05_ST5_5_HI2122,1,SEM_C_2,1,2
20,26021266,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_20_1,1,2
E,25947265,"Fontanil-Cornillon, Palluel",12345-MGHLV19_ST0_19_HI2122,1,SEM_E_1,1,2
E,26096019,"Grenoble, Louise Michel",12345-MGHLV13_ST0_13_HI2122,0,SEM_E_2,1,2
A,25713644,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
1,26028874,"Meylan, Maupertuis",12345-MSILV01_ST21_1_HI2122,0,SEM_C1_2,1,2
3,26356096,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C3_1,1,2
B,26107326,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
C,26249006,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2122,0,SEM_C_1,1,2
E,25678985,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
B,26235992,"Grenoble, Oxford",12345-MGHLV19_ST0_19_HI2122,1,SEM_B_2,1,2
E,25847592,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
42,25832478,"La Tronche, Grand Sablon",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_42_2,1,2
C,26228741,"Seyssins, Le Prisme",1234567-MGHD03_ST6_3_HI2122,1,SEM_C_2,1,2
2,25631857,"Grenoble, Louise Michel",1234567-MEHD00_ST6_0_HI2122,1,SEM_C2_1,1,2
4,26356424,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C4_2,1,2
7,26136127,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C7_1,1,2
6,26318811,"Grenoble, Oxford",1234567-MSHSAH06_ST5_6_HI2122,0,,1,2
7,25730143,"Gières, Universités - Biologie",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,SEM_C7_1,1,2
13,25925007,"Poisat, Cimetière Intercommunal",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_13_1,1,2
3,25877204,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
5,25744041,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,SEM_C5_1,1,2
3,26322274,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,0,SEM_C3_1,1,2
C,26148515,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
E,25678990,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
4,26012856,"Eybens, Le Verderet",12345-MEILVI02_ST21_2_HI2122,0,SEM_C4_1,1,2
1,26028876,"Meylan, Maupertuis",12345-MSILV01_ST21_1_HI2122,0,SEM_C1_2,1,2
23,25835228,"Saint-Martin-d'Hères, Bibliothèques Universitaires",1234567-MFHD00_ST6_0_HI2122,1,SEM_23_2,1,2
D,26228888,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD03_ST6_3_HI2122,1,SEM_D_2,1,2
C,25858515,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV13_ST0_13_HI2122,0,SEM_C_1,1,2
5,25785761,"Gières, Universités - Biologie",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C5_2,1,2
B,26107505,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
1,26090319,"Meylan, Maupertuis",1234567-MSHSAH03_ST5_3_HI2122,0,SEM_C1_2,1,2
1,25762644,"Grenoble, Cité Jean Macé",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,1,SEM_C1_1,1,2
E,25679043,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2122,1,SEM_E_1,1,2
20,26251221,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_20_3,1,2
3,26322269,"Échirolles, Centre du graphisme",1234567-MEHS05_ST5_5_HI2122,1,SEM_C3_2,1,2
6,26308707,"Grenoble, Oxford",12345-MSILV02_ST21_2_HI2122,0,,1,2
4,25632315,"Eybens, Le Verderet",1234567-MEHD00_ST6_0_HI2122,0,SEM_C4_1,1,2
B,26235638,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
3,25876585,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,0,SEM_C3_1,1,2
E,25847409,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
4,26342668,"Eybens, Le Verderet",12345-MEILVI03_ST21_3_HI2122,0,SEM_C4_1,1,2
1,26308159,"Grenoble, Cité Jean Macé",12345-MSILV02_ST21_2_HI2122,1,SEM_C1_1,1,2
E,26248615,"Fontanil-Cornillon, Palluel",1234567-MGHS04_ST5_4_HI2122,1,SEM_E_1,1,2
A,25863619,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
E,25847440,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
20,25700612,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF02_ST6_2_HI2122,0,SEM_20_3,1,2
B,26249530,"Grenoble, Oxford",1234567-MGHS04_ST5_4_HI2122,1,SEM_B_2,1,2
C,26148707,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
5,26306466,"Gières, Universités - Biologie",12345-MSILV01_ST21_1_HI2122,1,SEM_C5_2,1,2
A,25714030,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
22,25700795,"Grenoble, Oxford",1234567-MSHDF02_ST6_2_HI2122,1,SEM_22_2,1,2
3,25876374,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,0,SEM_C3_1,1,2
5,25938214,"Grenoble, Palais de Justice - Gare",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C5_1,1,2
E,25716394,"Grenoble, Louise Michel",1234567-MGHD03_ST6_3_HI2122,0,SEM_E_2,1,2
3,26356109,"Échirolles, Centre du graphisme",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C3_2,1,2
5,25938146,"Grenoble, Palais de Justice - Gare",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C5_1,1,2
B,26354126,"Gières, Plaine des Sports",1234567-MGHS05_ST5_5_HI2122,0,SEM_B_1,1,2
70,26273590,"Montchaboud, Montchaboud Le Village",12345-MFVLV02c_ST21_2_HI2122,0,SEM_70_1,1,2
C,26249075,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
